Aaron J. Quigley	0.000136524475797
Patrick Heymans	0.000136519041937
Roel Wieringa	0.000136487392401
Vaclav Snasel	0.000136484765668
Giovanni Pighizzini	0.00013641401654
Stefan Gumhold	0.000136389328916
Mehdi Ammi	0.000136357434292
Klaus D. Müller-Glaser	0.000136336536047
Faramarz F. Samavati	0.000136316743003
Riccardo Torlone	0.000136314468268
Gilbert Maiga	0.000136281362908
Aditya K. Ghose	0.000136279162844
Kusum Deep	0.000136260877644
Rafael D. C. Santos	0.000136190612381
Young Woong Ko	0.000136181606948
Philippe Mulhem	0.000136157437422
Aileen Cater-Steel	0.000136144886287
